name,urlname,city,lat,lon,category,created,status,members,join_mode,past_event_count,last_event,last_rsvp
Latrobe Healthy Weight Loss Meetup,Latrobe-Healthy-Weight-Loss-Meetup,Latrobe,40.31,-79.38,Health & Wellbeing,2017-08-14 15:42:00,active,43,open,1,2017-09-12 17:30:00,12
Latrobe Healing Power of Music Meetup,Latrobe-Healing-Power-of-Music-Meetup,Latrobe,40.31,-79.38,New Age & Spirituality,2017-05-11 10:13:50,active,104,open,6,2017-09-19 18:00:00,10
The Pittsburgh Artist Trading Cards Meetup Group,artisttradingcards-89,Butler,40.86,-79.9,Hobbies & Crafts,2004-01-16 20:21:47,active,86,open,97,2017-08-19 12:00:00,1
"Who Me, Become a Real Estate Agent ??",meetup-group-dlFPMvrR,Butler,40.86,-79.9,Career & Business,2017-10-24 09:00:03,active,8,open,8,2018-01-18 14:00:00,1
Agnostic and free thinking about religion,Agnostic-and-free-thinking-about-religion,Butler,40.86,-79.9,Religion & Beliefs,2016-08-03 21:23:01,active,94,open,2,2016-10-26 18:00:00,1
Hot Yoga Butler,Hot-Yoga-Butler,Butler,40.86,-79.9,Health & Wellbeing,2016-07-04 18:24:33,active,148,open,46,2018-01-06 09:30:00,2
WSBA - Fayette County,WSBA-Fayette,Uniontown,39.86,-79.76,Career & Business,2010-04-21 20:12:28,active,32,open,21,2015-07-20 17:00:00,1
BNI Western PA Ultimate Chapter,BNI-Western-PA-Ultimate-Chapter,Uniontown,39.86,-79.76,Career & Business,2017-08-22 06:57:51,active,14,open,21,2018-01-23 07:00:00,1
Tri-State (OH/WV/PA) ePaper Cutter Crafts Meetup,Tri-State-OH-WV-PA-ePaper-Cutter-Crafts-Meetup,Steubenville,40.38,-80.7,Hobbies & Crafts,2015-02-16 16:08:23,active,26,approval,32,2018-01-21 13:00:00,1
EC Area Bloggers Group,EC-Area-Bloggers-Group,Ellwood City,40.86,-80.27,Tech,2017-09-26 12:17:22,active,3,open,0,,0
Handmade Greeting Cards Meetup,Steubenville-Handmade-Meetup,Steubenville,40.37,-80.71,Hobbies & Crafts,2015-02-24 19:04:37,active,25,approval,32,2018-01-18 18:30:00,1
Medical Cannabis Patient Support Group,meetup-group-goOMtDSy,Ligonier,40.22,-79.22,Health & Wellbeing,2017-09-30 08:55:46,active,11,open,3,2017-11-15 19:00:00,0
Tri-State Patriots,Tri-State-Patriots,Wellsville,40.63,-80.67,Movements & Politics,2015-09-05 14:24:22,active,10,open,3,2015-10-17 17:00:00,3
Pyles Elite -  Kangoo Jumps Meetup,Pyles-Elite-Kangoo-Jumps-Meetup,Wheeling,40.07,-80.69,Fitness,2017-11-17 15:23:51,active,1,open,0,,0
Wheeling Investing Meetup,Wheeling-Investing-Meetup,Wheeling,40.07,-80.69,Career & Business,2017-09-27 20:47:32,active,8,open,0,,0
Wheeling Naturism Meetup,Wheeling-Naturism-Meetup,Wheeling,40.07,-80.69,Lifestyle,2017-03-06 12:02:51,active,42,open,3,2017-09-07 18:00:00,2
Ohio Valley Social Peeps!,Ohio-Valley-Social-Peeps,Wheeling,40.07,-80.69,Socializing,2016-09-19 11:51:05,active,307,open,29,2017-03-18 17:00:00,7
Outdoor Adult Basketball League!,Beginner-Intermediate-Basketball-League,Robinson,40.41,-79.14,Sports & Recreation,2017-07-29 19:34:13,active,17,open,3,2017-09-17 11:00:00,1
Ladies of Robinson Book Club,Ladies-of-Robinson-Book-Club,Robinson,40.41,-79.14,Book Clubs,2017-07-11 15:52:17,active,16,approval,1,2017-07-27 18:30:00,4
Ohiopyle Events & activities Meetup,Ohiopyle-Events-activities-Meetup,Ohiopyle,39.83,-79.45,Fitness,2016-04-16 11:00:09,active,337,open,69,2017-10-19 17:00:00,4
Holistic Health Enthusiasts,Holistic-Health-Enthusiasts,Indiana,40.62,-79.16,Health & Wellbeing,2017-11-04 19:53:44,active,50,open,1,2017-11-11 13:00:00,1
Indiana MOVE,Indiana-MOVE-15701,Indiana,40.62,-79.16,Fitness,2017-07-08 19:20:25,grace,41,open,17,2017-08-26 08:00:00,1
Indiana County Woodturners Association,Indiana-County-Woodturners-Association,Indiana,40.62,-79.16,Hobbies & Crafts,2014-11-08 10:02:27,active,50,open,30,2018-01-09 18:30:00,1
Live TRUE Empowerment Life Coaching Group,Live-TRUE-Empowerment-Life-Coaching-Group,Indiana,40.62,-79.16,Health & Wellbeing,2017-03-16 18:30:50,active,28,approval,3,2017-10-28 17:00:00,1
Embrace the Truth Circle,Embrace-the-Circle,Indiana,40.62,-79.16,New Age & Spirituality,2015-01-06 10:22:19,grace,50,open,21,2015-10-08 17:30:00,2
Indiana PA Permaculture Guild,Indiana-PA-Permaculture-Guild,Indiana,40.62,-79.16,Community & Environment,2017-02-11 13:18:58,active,63,open,9,2017-10-08 13:00:00,2
Indiana COPD/slow movers Group,Indiana-COPD-slow-movers-Group,Indiana,40.62,-79.16,Outdoors & Adventure,2016-10-21 14:10:16,active,11,approval,0,,0
Oily Goodness - Health & Fitness with Essential Oils!,Oily-Goodness-Health-Fitness-with-Essential-Oils,New Castle,40.99,-80.34,Health & Wellbeing,2017-10-10 20:50:35,active,45,open,1,2017-10-18 17:15:00,1
New Castle Stand Up Paddle Boarding Meetup,New-Castle-Stand-Up-Paddle-Boarding-Meetup,New Castle,40.99,-80.34,Sports & Recreation,2017-06-15 08:51:42,active,20,open,5,2017-08-13 14:00:00,1
Open Door Hangout,Open-Door-Hangout,New Castle,40.99,-80.34,LGBT,2017-04-04 11:49:58,active,113,open,8,2018-01-13 16:00:00,1
WVU Soccer pickup game,WVU-Soccer-pickup-game,Morgantown,39.64,-79.95,Sports & Recreation,2018-01-25 19:58:24,active,3,open,0,,0
Beyond 45,Beyond-45,Morgantown,39.64,-79.95,Socializing,2016-01-18 17:41:48,active,45,approval,27,2017-09-06 18:00:00,3
Morgantown Skeptics in the Pub,Morgantown-Skeptics-in-the-Pub,Morgantown,39.64,-79.95,Education & Learning,2013-01-28 16:22:07,active,10,open,75,2016-12-08 18:00:00,1
Survivors Offering Support (SOS): Trauma Recovery Groups,Survivors-Offering-Support-SOS-Trauma-Recovery-Group,Morgantown,39.64,-79.95,Support,2014-02-02 10:11:58,active,19,open,1,2014-02-15 11:00:00,3
WV/PA Autism Support Group,WV-PA-Autism-Support-Group,Morgantown,39.64,-79.95,Support,2014-02-09 16:49:15,active,23,open,1,2014-02-22 11:00:00,2
Morgantown Writer's Accountability Meetup,Morgantown-Writers-Accountability-Meetup,Morgantown,39.63,-79.96,Writing,2017-10-27 22:18:29,active,23,open,2,2017-11-12 15:15:00,3
Morgantown doTERRA Essential Oils,Morgantown-doTERRA-Essential-Oils,Morgantown,39.63,-79.96,Career & Business,2017-10-19 07:20:51,active,13,open,1,2017-10-21 12:00:00,1
West Virginia Friends of Satan,West-Virginia-Friends-of-Satan,Morgantown,39.63,-79.96,Education & Learning,2017-09-08 15:27:18,grace,26,open,2,2017-11-25 16:00:00,1
West Virginia Sierra Club,West-Virginia-Chapter-Sierra-Club,Morgantown,39.63,-79.96,Outdoors & Adventure,2015-11-18 18:25:09,active,136,approval,84,2017-11-18 10:00:00,0
Morgantown Astronomy Meetup,Morgantown-Astronomy-Meetup,Morgantown,39.63,-79.96,Education & Learning,2015-05-06 07:58:57,active,49,open,0,,0
"Monongahela Freethinkers: Atheism, Skepticism, Humanism",Morgantown-Atheists,Morgantown,39.63,-79.96,Religion & Beliefs,2013-06-05 00:10:07,active,306,open,74,2017-11-16 18:30:00,3
